Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,amc_baseline,amc_scenario,amc_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,amc_reduce_50,AMC reduces 50% by 2050,amc_intervention,"Hold climate and other covariates on their baseline paths, while scaling AMC down linearly each year until it reaches 50% of the baseline path in 2050.",median,28.629659469950855,-1.1468319400387967,27.482827529912058,-1.1468319400387976,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,21.600071865568687,10.800035932784343,-10.800035932784343,lancet_ets,Lancet-like ETS baseline
青海,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,25.122361507963134,0.0,25.122361507963134,0.0,5.951731028433,5.951731028433,0.0,TA（°C）,0.30453701292505897,0.30453701292505897,0.0,42.948699921508776,42.948699921508776,0.0,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,28.704012042104328,0.0,28.704012042104328,0.0,26.89610696780329,26.89610696780329,0.0,TA（°C）,1.2997809773965963,1.2997809773965963,0.0,14.309545206391352,14.309545206391352,0.0,lancet_ets,Lancet-like ETS baseline
上海,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.629659469950855,-1.296309819466173,27.33334965048468,-1.296309819466174,115.39469490289476,95.2641108211111,-20.130584081783653,TA（°C）,1.4174513632153836,1.0846666666666671,-0.33278469654871645,21.600071865568687,21.600071865568687,0.0,lancet_ets,Lancet-like ETS baseline
云南,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.920048155908628,-1.1731195199061466,28.74692863600248,-1.1731195199061482,20.84046911840916,27.281256729999996,6.440787611590835,TA（°C）,1.6867311929954834,0.9706666666666663,-0.716064526328817,26.550535242086106,26.550535242086106,0.0,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.979943203443046,0.046934887408827924,30.026878090851874,0.046934887408827564,12.931681364238123,9.423664233000002,-3.5080171312381214,TA（°C）,1.173994030107895,1.2573333333333323,0.08333930322543726,37.273487314670355,37.273487314670355,0.0,lancet_ets,Lancet-like ETS baseline
北京,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,35.76044341101053,-0.8389687363746193,34.92147467463591,-0.8389687363746177,85.51864526557621,72.41541123777779,-13.103234027798422,TA（°C）,1.4284527955482056,1.2143333333333324,-0.2141194622148732,44.44022075017541,44.44022075017541,0.0,lancet_ets,Lancet-like ETS baseline
吉林,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.383208273313116,-1.7235889944662657,28.65961927884685,-1.7235889944662652,43.92574370177605,34.68657724777778,-9.239166453998273,TA（°C）,2.0153814116037148,1.2779999999999996,-0.7373814116037152,47.71998904898479,47.71998904898479,0.0,lancet_ets,Lancet-like ETS baseline
四川,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.173766644685863,-0.9057379893119599,28.268028655373904,-0.9057379893119588,15.418393935188469,19.511899606666667,4.093505671478198,TA（°C）,1.7197284302866265,1.1816666666666658,-0.5380617636199607,8.560171142003576,8.560171142003576,0.0,lancet_ets,Lancet-like ETS baseline
天津,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.855126377909986,0.7840162109206713,29.63914258883066,0.7840162109206723,23.534591889264505,69.80496421,46.27037232073549,TA（°C）,1.5860886654694872,1.213666666666665,-0.37242199880282234,29.664842313094578,29.664842313094578,0.0,lancet_ets,Lancet-like ETS baseline
宁夏,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,25.51294639342082,-0.2549385417791464,25.258007851641672,-0.254938541779147,16.651113558278134,22.336198525555552,5.685084967277419,TA（°C）,1.4563861881516817,1.2286666666666672,-0.2277195214850145,48.49483968641171,48.49483968641171,0.0,lancet_ets,Lancet-like ETS baseline
安徽,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,19.923774906098103,0.8055818591338709,20.729356765231973,0.8055818591338699,0.39409082847862464,50.29119710888889,49.89710628041026,TA（°C）,1.550274700029004,1.128,-0.42227470002900414,-21.22530456384885,-21.22530456384885,0.0,lancet_ets,Lancet-like ETS baseline
山东,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,26.049221862130043,-1.8739327587944614,24.175289103335583,-1.87393275879446,66.69212283533625,53.36025634777778,-13.331866487558472,TA（°C）,1.905396997449165,1.158999999999999,-0.746396997449166,20.365719551595316,20.365719551595316,0.0,lancet_ets,Lancet-like ETS baseline
山西,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.552800061741905,-1.2936897779677363,28.25911028377417,-1.2936897779677352,31.23025230049783,30.879057515555555,-0.3511947849422761,TA（°C）,1.875571851384927,1.211333333333334,-0.6642385180515931,36.08507595798278,36.08507595798278,0.0,lancet_ets,Lancet-like ETS baseline
广东,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.227363841687712,2.294749625114916,32.52211346680263,2.2947496251149175,-8.631537342966666,62.563097485555545,71.19463482852221,TA（°C）,0.9705556516618655,0.9613333333333324,-0.009222318328533152,17.00657975310681,17.00657975310681,0.0,lancet_ets,Lancet-like ETS baseline
广西,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.42963585157488,-1.0604887370132123,29.369147114561667,-1.0604887370132126,6.445867726925684,48.26178370444444,41.815915977518756,TA（°C）,2.2632810128410634,1.0103333333333353,-1.2529476795077281,7.288420506286016,7.288420506286016,0.0,lancet_ets,Lancet-like ETS baseline
新疆,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,25.323679693872077,-3.216912470173549,22.106767223698526,-3.2169124701735505,3.9681688680408773,3.729443759333333,-0.23872510870754438,TA（°C）,2.941051456417414,1.278666666666667,-1.6623847897507469,57.514673175793874,57.514673175793874,0.0,lancet_ets,Lancet-like ETS baseline
江苏,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,24.48060382742358,-1.1041996034681272,23.37640422395545,-1.1041996034681283,65.94019129570692,63.457979987777776,-2.4822113079291483,TA（°C）,1.6582233845184673,1.1279999999999983,-0.530223384518469,24.77655191255693,24.77655191255693,0.0,lancet_ets,Lancet-like ETS baseline
江西,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.672263369649695,-1.182373889512721,28.489889480136974,-1.1823738895127214,52.036710167827735,49.292061956666664,-2.7446482111610706,TA（°C）,1.6536361897195344,1.0873333333333337,-0.5663028563862007,46.768596952979884,46.768596952979884,0.0,lancet_ets,Lancet-like ETS baseline
河北,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.61718234329627,-2.338145095216259,26.279037248080012,-2.338145095216259,82.19397863597658,39.125089333333335,-43.06888930264324,TA（°C）,1.6888385267034949,1.202333333333332,-0.48650519337016296,38.76365370563721,38.76365370563721,0.0,lancet_ets,Lancet-like ETS baseline
河南,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,20.759177746012945,-5.597859580776548,15.161318165236397,-5.597859580776548,130.78396645835275,44.41289791777778,-86.37106854057498,TA（°C）,2.5944696915011694,1.1480000000000017,-1.4464696915011677,31.486217710380878,31.486217710380878,0.0,lancet_ets,Lancet-like ETS baseline
浙江,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,20.42076457436648,2.104669769194411,22.525434343560892,2.1046697691944125,-14.404012986043568,57.08591370888889,71.48992669493245,TA（°C）,1.193654729869327,1.0809999999999995,-0.11265472986932745,23.25870146740567,23.25870146740567,0.0,lancet_ets,Lancet-like ETS baseline
海南,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,27.212778743264707,1.1058103967431514,28.31858914000786,1.105810396743152,67.50588193236415,97.14808211666666,29.64220018430251,TA（°C）,0.7579403403345113,0.8320000000000043,0.074059659665493,15.015436854802296,15.015436854802296,0.0,lancet_ets,Lancet-like ETS baseline
湖北,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.80911874474936,-3.097621899041681,26.71149684570768,-3.0976218990416804,37.339883522154366,43.60574522333334,6.26586170117897,TA（°C）,2.8433712632862562,1.1333333333333329,-1.7100379299529234,18.61951052742359,18.61951052742359,0.0,lancet_ets,Lancet-like ETS baseline
湖南,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.382399624793386,-2.796249204883729,27.586150419909657,-2.796249204883729,32.73558223131605,38.08397024,5.348388008683948,TA（°C）,2.649485484520736,1.110999999999997,-1.5384854845207387,43.99171573933926,43.99171573933926,0.0,lancet_ets,Lancet-like ETS baseline
甘肃,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.760179756855663,-0.7279587377294918,28.032221019126172,-0.7279587377294909,8.398881438664631,9.572930622555555,1.174049183890924,TA（°C）,1.6325132922129513,1.235666666666667,-0.39684662554628436,19.419689852083195,19.419689852083195,0.0,lancet_ets,Lancet-like ETS baseline
福建,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,21.884734623855326,0.576704136543556,22.46143876039888,0.5767041365435546,36.12441289967077,55.258299613333335,19.133886713662562,TA（°C）,1.0068762926840753,0.9836666666666644,-0.023209626017410945,37.84027279164176,37.84027279164176,0.0,lancet_ets,Lancet-like ETS baseline
西藏,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.19774283428031,1.9893626761525873,30.187105510432897,1.989362676152588,-0.5629474846893467,8.25420267177778,8.817150156467125,TA（°C）,0.373176860057352,1.2553333333333327,0.8821564732759808,45.447500000000055,45.447500000000055,0.0,lancet_ets,Lancet-like ETS baseline
贵州,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,19.382641036551693,-2.365562095989476,17.017078940562218,-2.3655620959894748,34.739959623708856,37.229734264444446,2.4897746407355896,TA（°C）,2.3676179455051933,1.1003333333333334,-1.26728461217186,53.879997114461325,53.879997114461325,0.0,lancet_ets,Lancet-like ETS baseline
辽宁,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,18.81700783666134,-0.8808933159900194,17.93611452067132,-0.8808933159900185,62.220191963655544,50.220632200000004,-11.99955976365554,TA（°C）,1.5160741872309664,1.261666666666665,-0.2544075205643015,8.34132500091781,8.34132500091781,0.0,lancet_ets,Lancet-like ETS baseline
重庆,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.712679948108168,-2.562401337931571,27.150278610176596,-2.562401337931572,43.86207973077786,46.78208724666666,2.9200075158888055,TA（°C）,2.541489009826258,1.1649999999999991,-1.3764890098262588,38.764598076770575,38.764598076770575,0.0,lancet_ets,Lancet-like ETS baseline
陕西,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,31.853071955908835,-1.4675988709706331,30.3854730849382,-1.4675988709706331,31.38664933461126,26.933115888888892,-4.453533445722368,TA（°C）,1.867632396481985,1.182333333333336,-0.6852990631486491,1.899172380251592,1.899172380251592,0.0,lancet_ets,Lancet-like ETS baseline
青海,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,25.122361507963134,1.8769061537224605,26.999267661685593,1.8769061537224587,5.951731028433,7.425525755888889,1.4737947274558891,TA（°C）,0.30453701292505897,1.2520000000000002,0.9474629870749413,42.948699921508776,42.948699921508776,0.0,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.704012042104328,-0.1042395040135244,28.599772538090804,-0.104239504013524,26.89610696780329,22.762675820000002,-4.1334311478032895,TA（°C）,1.2997809773965963,1.3153333333333332,0.015552355936736983,14.309545206391352,14.309545206391352,0.0,lancet_ets,Lancet-like ETS baseline
上海,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.629659469950855,-1.6942790338753375,26.93538043607552,-1.6942790338753362,115.39469490289476,98.48411082111112,-16.91058408178364,TA（°C）,1.4174513632153836,0.8243333333333318,-0.5931180298820518,21.600071865568687,21.600071865568687,0.0,lancet_ets,Lancet-like ETS baseline
云南,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.920048155908628,-1.182508547430983,28.737539608477643,-1.1825085474309844,20.84046911840916,27.09125673,6.250787611590841,TA（°C）,1.6867311929954834,0.9690000000000012,-0.7177311929954822,26.550535242086106,26.550535242086106,0.0,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.979943203443046,0.04382196727470304,30.02376517071775,0.043821967274702445,12.931681364238123,10.575886455222221,-2.355794909015902,TA（°C）,1.173994030107895,1.2363333333333335,0.06233930322543846,37.273487314670355,37.273487314670355,0.0,lancet_ets,Lancet-like ETS baseline
北京,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,35.76044341101053,-0.8287402100664558,34.93170320094407,-0.8287402100664565,85.51864526557621,73.93874457111112,-11.579900694465096,TA（°C）,1.4284527955482056,1.193999999999999,-0.23445279554820653,44.44022075017541,44.44022075017541,0.0,lancet_ets,Lancet-like ETS baseline
吉林,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.383208273313116,-1.6339817654739517,28.749226507839165,-1.6339817654739512,43.92574370177605,34.751021692222224,-9.174722009553825,TA（°C）,2.0153814116037148,1.3233333333333333,-0.6920480782703815,47.71998904898479,47.71998904898479,0.0,lancet_ets,Lancet-like ETS baseline
四川,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.173766644685863,-1.0487871320693691,28.124979512616495,-1.0487871320693678,15.418393935188469,19.921899606666667,4.503505671478198,TA（°C）,1.7197284302866265,1.100666666666668,-0.6190617636199585,8.560171142003576,8.560171142003576,0.0,lancet_ets,Lancet-like ETS baseline
天津,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.855126377909986,0.7948126213493656,29.64993899925935,0.7948126213493651,23.534591889264505,70.85051976555556,47.315927876291056,TA（°C）,1.5860886654694872,1.201666666666668,-0.38442199880281924,29.664842313094578,29.664842313094578,0.0,lancet_ets,Lancet-like ETS baseline
宁夏,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,25.51294639342082,-0.44701603566416914,25.06593035775665,-0.4470160356641699,16.651113558278134,23.970642969999997,7.319529411721863,TA（°C）,1.4563861881516817,1.1016666666666666,-0.3547195214850152,48.49483968641171,48.49483968641171,0.0,lancet_ets,Lancet-like ETS baseline
安徽,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,19.923774906098103,0.673376678766998,20.597151584865102,0.6733766787669992,0.39409082847862464,51.66897488666667,51.27488405818804,TA（°C）,1.550274700029004,1.036333333333335,-0.5139413666956689,-21.22530456384885,-21.22530456384885,0.0,lancet_ets,Lancet-like ETS baseline
山东,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,26.049221862130043,-1.9113424675319115,24.13787939459813,-1.911342467531913,66.69212283533625,55.398034125555554,-11.294088709780695,TA（°C）,1.905396997449165,1.1053333333333324,-0.8000636641158325,20.365719551595316,20.365719551595316,0.0,lancet_ets,Lancet-like ETS baseline
山西,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,29.552800061741905,-1.4596844088363534,28.093115652905553,-1.4596844088363525,31.23025230049783,31.77127973777778,0.5410274372799471,TA（°C）,1.875571851384927,1.1103333333333332,-0.7652385180515939,36.08507595798278,36.08507595798278,0.0,lancet_ets,Lancet-like ETS baseline
广东,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.227363841687712,2.2835965749723686,32.51096041666008,2.2835965749723712,-8.631537342966666,62.100875263333336,70.7324126063,TA（°C）,0.9705556516618655,0.9633333333333348,-0.007222318328530708,17.00657975310681,17.00657975310681,0.0,lancet_ets,Lancet-like ETS baseline
广西,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,30.42963585157488,-1.0066737712653504,29.422962080309528,-1.0066737712653513,6.445867726925684,48.65067259333333,42.20480486640765,TA（°C）,2.2632810128410634,1.0316666666666665,-1.231614346174397,7.288420506286016,7.288420506286016,0.0,lancet_ets,Lancet-like ETS baseline
新疆,2050,strict_top_05,严筛模型 5,SYS_09926 | Province: No / Year: Yes,SYS_09926,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,25.323679693872077,-3.3772951635131796,21.9463845303589,-3.3772951635131783,3.9681688680408773,3.9227770926666663,-0.04539177537421102,TA（°C）,2.941051456417414,1.192333333333333,-1.748718123084081,57.514673175793874,57.514673175793874,0.0,lancet_ets,Lancet-like ETS baseline
